frame.encap_type,frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52087,80,239,2428830917,0,0,0,0,0,1,1,0,0,0,28416,0.000240000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52085,0,2474586549,0,0,0,0,0,1,0,0,0,0,17408,0.005277000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52088,0,1536331827,0,0,0,0,0,1,0,0,1,0,15928,0.005730000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52088,80,0,2290058047,0,0,0,0,0,1,0,0,0,0,28416,0.000025000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52088,80,239,2290058047,0,0,0,0,0,1,1,0,0,0,28416,0.000150000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52086,0,2733817903,0,0,0,0,0,1,0,0,0,0,15712,0.005546000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52091,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52090,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52089,0,1419771424,0,0,0,0,0,1,0,0,1,0,28960,0.005934000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52089,80,0,1536433067,0,0,0,0,0,1,0,0,0,0,28416,0.000019000
1,304,eth:ethertype:ip:tcp,20,290,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52089,80,238,1536433067,0,0,0,0,0,1,1,0,0,0,28416,0.000125000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52092,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52087,0,157041513,0,0,0,0,0,1,0,0,0,0,30208,0.005593000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52088,0,1536332066,0,0,0,0,0,1,0,0,0,0,17408,0.005576000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52091,0,59328214,0,0,0,0,0,1,0,0,1,0,28960,0.005441000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52091,80,0,3682479532,0,0,0,0,0,1,0,0,0,0,28416,0.000036000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52091,80,239,3682479532,0,0,0,0,0,1,1,0,0,0,28416,0.000164000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52090,0,266307061,0,0,0,0,0,1,0,0,1,0,15928,0.005843000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52090,80,0,2333134032,0,0,0,0,0,1,0,0,0,0,28416,0.000019000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52089,0,1419771662,0,0,0,0,0,1,0,0,0,0,30208,0.005454000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52093,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52092,0,2121234135,0,0,0,0,0,1,0,0,1,0,15928,0.005543000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52092,80,0,1500113710,0,0,0,0,0,1,0,0,0,0,28416,0.000016000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52092,80,239,1500113710,0,0,0,0,0,1,1,0,0,0,28416,0.000141000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52094,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52091,0,59328453,0,0,0,0,0,1,0,0,0,0,30208,0.005123000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52090,80,239,2333134032,0,0,0,0,0,1,1,0,0,0,28416,0.004963000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52095,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52093,0,4275897980,0,0,0,0,0,1,0,0,1,0,28960,0.005870000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52093,80,0,2684818429,0,0,0,0,0,1,0,0,0,0,28416,0.000027000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52092,0,2121234374,0,0,0,0,0,1,0,0,0,0,17408,0.005361000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52093,80,239,2684818429,0,0,0,0,0,1,1,0,0,0,28416,0.000160000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52096,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52094,0,566248957,0,0,0,0,0,1,0,0,1,0,15928,0.006005000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52094,80,0,639699572,0,0,0,0,0,1,0,0,0,0,28416,0.000030000
1,303,eth:ethertype:ip:tcp,20,289,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52094,80,237,639699572,0,0,0,0,0,1,1,0,0,0,28416,0.000145000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52097,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52090,0,266307300,0,0,0,0,0,1,0,0,0,0,17408,0.005512000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52095,0,3835734930,0,0,0,0,0,1,0,0,1,0,28960,0.005944000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52095,80,0,4045534191,0,0,0,0,0,1,0,0,0,0,28416,0.000032000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52095,80,239,4045534191,0,0,0,0,0,1,1,0,0,0,28416,0.000179000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52093,0,4275898219,0,0,0,0,0,1,0,0,0,0,30208,0.005463000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52098,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52096,0,2724951575,0,0,0,0,0,1,0,0,1,0,28960,0.005638000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52096,80,0,86015245,0,0,0,0,0,1,0,0,0,0,28416,0.000029000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52096,80,239,86015245,0,0,0,0,0,1,1,0,0,0,28416,0.000181000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52099,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52094,0,566249194,0,0,0,0,0,1,0,0,0,0,17408,0.005530000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52100,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52097,0,1158031891,0,0,0,0,0,1,0,0,1,0,15928,0.005556000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52097,80,0,1577930041,0,0,0,0,0,1,0,0,0,0,28416,0.000018000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52097,80,239,1577930041,0,0,0,0,0,1,1,0,0,0,28416,0.000224000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52101,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52095,0,3835735169,0,0,0,0,0,1,0,0,0,0,30208,0.005544000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52098,0,784308091,0,0,0,0,0,1,0,0,1,0,15928,0.005428000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52098,80,0,723226923,0,0,0,0,0,1,0,0,0,0,28416,0.000023000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52098,80,239,723226923,0,0,0,0,0,1,1,0,0,0,28416,0.000171000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52096,0,2724951814,0,0,0,0,0,1,0,0,0,0,30208,0.005392000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52102,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52099,0,2745215078,0,0,0,0,0,1,0,0,1,0,15928,0.005715000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52099,80,0,835497680,0,0,0,0,0,1,0,0,0,0,28416,0.000023000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52099,80,239,835497680,0,0,0,0,0,1,1,0,0,0,28416,0.000135000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52100,0,164286741,0,0,0,0,0,1,0,0,1,0,28960,0.005686000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52100,80,0,4080772387,0,0,0,0,0,1,0,0,0,0,28416,0.000021000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52097,0,1158032130,0,0,0,0,0,1,0,0,0,0,17408,0.005269000
1,304,eth:ethertype:ip:tcp,20,290,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52100,80,238,4080772387,0,0,0,0,0,1,1,0,0,0,28416,0.000137000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52103,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52104,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52101,0,2156365314,0,0,0,0,0,1,0,0,1,0,15928,0.005809000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52101,80,0,394269037,0,0,0,0,0,1,0,0,0,0,28416,0.000024000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52101,80,239,394269037,0,0,0,0,0,1,1,0,0,0,28416,0.000161000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52105,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52098,0,784308330,0,0,0,0,0,1,0,0,0,0,15712,0.005188000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52102,0,1290475971,0,0,0,0,0,1,0,0,1,0,28960,0.005684000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52102,80,0,979737585,0,0,0,0,0,1,0,0,0,0,28416,0.000025000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52099,0,2745215317,0,0,0,0,0,1,0,0,0,0,17408,0.005532000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52100,0,164286979,0,0,0,0,0,1,0,0,0,0,30208,0.005515000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52103,0,1553964906,0,0,0,0,0,1,0,0,1,0,28960,0.005593000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52103,80,0,506671516,0,0,0,0,0,1,0,0,0,0,28416,0.000021000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52104,0,4033376847,0,0,0,0,0,1,0,0,1,0,15928,0.005479000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52104,80,0,255410533,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52103,80,239,506671516,0,0,0,0,0,1,1,0,0,0,28416,0.000186000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52106,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52102,80,239,979737585,0,0,0,0,0,1,1,0,0,0,28416,0.002002000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52101,0,2156365553,0,0,0,0,0,1,0,0,0,0,17408,0.005721000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52107,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52104,80,239,255410533,0,0,0,0,0,1,1,0,0,0,28416,0.001607000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52105,0,4267316802,0,0,0,0,0,1,0,0,1,0,28960,0.005930000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52105,80,0,2172639609,0,0,0,0,0,1,0,0,0,0,28416,0.000018000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52105,80,239,2172639609,0,0,0,0,0,1,1,0,0,0,28416,0.000138000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52108,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52109,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52103,0,1553965145,0,0,0,0,0,1,0,0,0,0,30208,0.005388000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52106,0,3338009714,0,0,0,0,0,1,0,0,1,0,28960,0.005624000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52106,80,0,2756448043,0,0,0,0,0,1,0,0,0,0,28416,0.000039000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52106,80,239,2756448043,0,0,0,0,0,1,1,0,0,0,28416,0.000245000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52102,0,1290476210,0,0,0,0,0,1,0,0,0,0,30208,0.005366000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52110,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52104,0,4033377086,0,0,0,0,0,1,0,0,0,0,17408,0.005208000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52107,0,1635872287,0,0,0,0,0,1,0,0,1,0,28960,0.005525000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52107,80,0,4166806568,0,0,0,0,0,1,0,0,0,0,28416,0.000022000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52107,80,239,4166806568,0,0,0,0,0,1,1,0,0,0,28416,0.000159000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52105,0,4267317041,0,0,0,0,0,1,0,0,0,0,30208,0.005486000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52111,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52108,0,4134423041,0,0,0,0,0,1,0,0,1,0,28960,0.005343000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52108,80,0,963462001,0,0,0,0,0,1,0,0,0,0,28416,0.000019000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52108,80,239,963462001,0,0,0,0,0,1,1,0,0,0,28416,0.000138000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52112,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52109,0,1014746324,0,0,0,0,0,1,0,0,1,0,15928,0.005797000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52109,80,0,1760347672,0,0,0,0,0,1,0,0,0,0,28416,0.000030000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52109,80,239,1760347672,0,0,0,0,0,1,1,0,0,0,28416,0.000142000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52113,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52106,0,3338009953,0,0,0,0,0,1,0,0,0,0,30208,0.005398000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52110,0,3389681744,0,0,0,0,0,1,0,0,1,0,15928,0.005864000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52110,80,0,2809865035,0,0,0,0,0,1,0,0,0,0,28416,0.000041000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52107,0,1635872526,0,0,0,0,0,1,0,0,0,0,30208,0.005355000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52110,80,239,2809865035,0,0,0,0,0,1,1,0,0,0,28416,0.000195000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52108,0,4134423280,0,0,0,0,0,1,0,0,0,0,30208,0.005111000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52114,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52111,0,510756685,0,0,0,0,0,1,0,0,1,0,28960,0.005987000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52111,80,0,3038694034,0,0,0,0,0,1,0,0,0,0,28416,0.000024000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52111,80,239,3038694034,0,0,0,0,0,1,1,0,0,0,28416,0.000152000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52112,0,550315732,0,0,0,0,0,1,0,0,1,0,28960,0.005875000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52112,80,0,3018039021,0,0,0,0,0,1,0,0,0,0,28416,0.000019000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52115,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52109,0,1014746563,0,0,0,0,0,1,0,0,0,0,15712,0.005498000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52112,80,239,3018039021,0,0,0,0,0,1,1,0,0,0,28416,0.000302000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52116,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52113,0,3817335792,0,0,0,0,0,1,0,0,1,0,28960,0.005643000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52113,80,0,2327175029,0,0,0,0,0,1,0,0,0,0,28416,0.000021000
1,304,eth:ethertype:ip:tcp,20,290,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52113,80,238,2327175029,0,0,0,0,0,1,1,0,0,0,28416,0.000149000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52117,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52110,0,3389681983,0,0,0,0,0,1,0,0,0,0,17408,0.005686000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52114,0,1723688916,0,0,0,0,0,1,0,0,1,0,28960,0.005941000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52114,80,0,1076058641,0,0,0,0,0,1,0,0,0,0,28416,0.000037000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52111,0,510756924,0,0,0,0,0,1,0,0,0,0,30208,0.005448000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52114,80,239,1076058641,0,0,0,0,0,1,1,0,0,0,28416,0.000315000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52118,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52112,0,550315971,0,0,0,0,0,1,0,0,0,0,30208,0.005503000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52115,0,2261344161,0,0,0,0,0,1,0,0,1,0,15928,0.005825000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52115,80,0,3581974466,0,0,0,0,0,1,0,0,0,0,28416,0.000017000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52115,80,239,3581974466,0,0,0,0,0,1,1,0,0,0,28416,0.000141000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52113,0,3817336030,0,0,0,0,0,1,0,0,0,0,30208,0.005380000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52116,0,3716300338,0,0,0,0,0,1,0,0,1,0,15928,0.005595000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52116,80,0,3901102339,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52119,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,305,eth:ethertype:ip:tcp,20,291,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52116,80,239,3901102339,0,0,0,0,0,1,1,0,0,0,28416,0.000412000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52120,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52121,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52117,0,298813905,0,0,0,0,0,1,0,0,1,0,15928,0.008508000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52117,80,0,792626729,0,0,0,0,0,1,0,0,0,0,28416,0.000034000
